"DateTime","Price USD","Price BTC","Volume","DateTim","Navigator 5","Navigator 5","Navigator 5"
"2018-08-30 09:38:56",,,,"2018-08-30 09:38:56",7007,268061437121,,3913169397,142857
"2018-09-06 09:38:56",,,,"2018-09-06 09:38:56",6802,845893375056,,3955797417,714286
"2018-09-13 09:38:56",,,,"2018-09-13 09:38:56",6450,390132186048,,3539736346,142857
"2018-09-20 09:38:56",,,,"2018-09-20 09:38:56",6530,440135953211,,4239434952,571429
"2018-09-27 09:38:56",,,,"2018-09-27 09:38:56",6585,282215064572,,4107179616,571429
"2018-10-04 09:38:56",,,,"2018-10-04 09:38:56",6602,966443010695,,3440710366,142857
"2013-05-02 09:38:56",,,,"2013-05-02 09:38:56",119,06239811451287,,0
"2013-05-06 00:00:00",114,23624937910206,,0,"2013-05-06 00:00:00"
"2013-05-13 00:00:00",118,11878256465756,,0,"2013-05-13 00:00:00"
"2013-05-20 00:00:00",126,59529571817077,,0,"2013-05-20 00:00:00"
"2013-05-27 00:00:00",128,86052212450113,,0,"2013-05-27 00:00:00"
"2013-06-03 00:00:00",115,31616044000933,,0,"2013-06-03 00:00:00"
"2013-06-10 00:00:00",104,41434292627261,,0,"2013-06-10 00:00:00"
"2013-06-17 00:00:00",107,26694370423006,,0,"2013-06-17 00:00:00"
"2013-06-24 00:00:00",100,80240664939356,,0,"2013-06-24 00:00:00"
"2013-07-01 00:00:00",80,42604716058466,,0,"2013-07-01 00:00:00"
"2013-07-08 00:00:00",86,19309482993981,,0,"2013-07-08 00:00:00"
"2013-07-15 00:00:00",93,84881118421961,,0,"2013-07-15 00:00:00"
"2013-07-22 00:00:00",94,62325858134916,,0,"2013-07-22 00:00:00"
"2013-07-29 00:00:00",104,13283941683316,,0,"2013-07-29 00:00:00"
"2013-08-05 00:00:00",104,86989880952378,,0,"2013-08-05 00:00:00"
"2013-08-12 00:00:00",109,77757899611667,,0,"2013-08-12 00:00:00"
"2013-08-19 00:00:00",120,4711979166666,,0,"2013-08-19 00:00:00"
"2013-08-26 00:00:00",127,51164533730159,,0,"2013-08-26 00:00:00"
"2013-09-02 00:00:00",129,14810519329683,,0,"2013-09-02 00:00:00"
"2013-09-09 00:00:00",130,14445932539684,,0,"2013-09-09 00:00:00"
"2013-09-16 00:00:00",129,8970084325397,,0,"2013-09-16 00:00:00"
"2013-09-23 00:00:00",130,74113045634925,,0,"2013-09-23 00:00:00"
"2013-09-30 00:00:00",128,32478599379493,,0,"2013-09-30 00:00:00"
"2013-10-07 00:00:00",130,54517559523813,,0,"2013-10-07 00:00:00"
"2013-10-14 00:00:00",152,2123281490016,,0,"2013-10-14 00:00:00"
"2013-10-21 00:00:00",188,52181381699023,,0,"2013-10-21 00:00:00"
"2013-10-28 00:00:00",202,96110046429789,,0,"2013-10-28 00:00:00"
"2013-11-04 00:00:00",283,84731095020504,,0,"2013-11-04 00:00:00"
"2013-11-11 00:00:00",402,39324366484755,,0,"2013-11-11 00:00:00"
"2013-11-18 00:00:00",669,9150003121878,,0,"2013-11-18 00:00:00"
"2013-11-25 00:00:00",976,2323499191269,,0,"2013-11-25 00:00:00"
"2013-12-02 00:00:00",953,2684124027176,,0,"2013-12-02 00:00:00"
"2013-12-09 00:00:00",888,9741091988661,,0,"2013-12-09 00:00:00"
"2013-12-16 00:00:00",658,9818240140376,,0,"2013-12-16 00:00:00"
"2013-12-23 00:00:00",699,984025970145,,14509426,42857143,"2013-12-23 00:00:00"
"2013-12-30 00:00:00",798,3365333781363,,31302914,57142857,"2013-12-30 00:00:00"
"2014-01-06 00:00:00",881,3223050566811,,63010067,85714286,"2014-01-06 00:00:00"
"2014-01-13 00:00:00",840,3851299875563,,28394272,57142857,"2014-01-13 00:00:00"
"2014-01-20 00:00:00",846,8191001799248,,24127898,14285714,"2014-01-20 00:00:00"
"2014-01-27 00:00:00",826,4419905922251,,28997136,14285714,"2014-01-27 00:00:00"
"2014-02-03 00:00:00",769,7649631885781,,40636813,428571425,"2014-02-03 00:00:00"
"2014-02-10 00:00:00",651,2690410466278,,59387080,71428572,"2014-02-10 00:00:00"
"2014-02-17 00:00:00",605,2523758409852,,33392078,57142857,"2014-02-17 00:00:00"
"2014-02-24 00:00:00",559,4517836586936,,48632818,85714286,"2014-02-24 00:00:00"
"2014-03-03 00:00:00",640,9275011380148,,35422977,571428575,"2014-03-03 00:00:00"
"2014-03-10 00:00:00",633,1905713720838,,12900178,714285715,"2014-03-10 00:00:00"
"2014-03-17 00:00:00",594,814960288138,,19580931,14285714,"2014-03-17 00:00:00"
"2014-03-24 00:00:00",533,4858288912039,,30289211,14285714,"2014-03-24 00:00:00"
"2014-03-31 00:00:00",455,42584263602583,,32009768,714285713,"2014-03-31 00:00:00"
"2014-04-07 00:00:00",430,16693370414566,,27755534,57142857,"2014-04-07 00:00:00"
"2014-04-14 00:00:00",490,47053842896867,,35362390,571428575,"2014-04-14 00:00:00"
"2014-04-21 00:00:00",478,05615512253496,,16903933,285714287,"2014-04-21 00:00:00"
"2014-04-28 00:00:00",443,6364830880303,,13880044,42857143,"2014-04-28 00:00:00"
"2014-05-05 00:00:00",440,3724833120999,,10746994,"2014-05-05 00:00:00"
"2014-05-12 00:00:00",445,0248861346986,,7083923,857142857,"2014-05-12 00:00:00"
"2014-05-19 00:00:00",502,5013378199853,,23508229,57142857,"2014-05-19 00:00:00"
"2014-05-26 00:00:00",592,1308320906434,,27675366,285714287,"2014-05-26 00:00:00"
"2014-06-02 00:00:00",651,0229503168204,,32637854,"2014-06-02 00:00:00"
"2014-06-09 00:00:00",617,6526459293394,,28756921,714285713,"2014-06-09 00:00:00"
"2014-06-16 00:00:00",600,8516279761905,,18268004,"2014-06-16 00:00:00"
"2014-06-23 00:00:00",588,4803780530699,,14775530,42857143,"2014-06-23 00:00:00"
"2014-06-30 00:00:00",638,568920332041,,24713468,714285713,"2014-06-30 00:00:00"
"2014-07-07 00:00:00",625,7570735470571,,13319027,57142857,"2014-07-07 00:00:00"
"2014-07-14 00:00:00",622,635890873016,,11745846,42857143,"2014-07-14 00:00:00"
"2014-07-21 00:00:00",609,9404672861857,,11905259,142857144,"2014-07-21 00:00:00"
"2014-07-28 00:00:00",584,5010161289168,,14668874,714285715,"2014-07-28 00:00:00"
"2014-08-04 00:00:00",588,4763348214284,,9919386,714285715,"2014-08-04 00:00:00"
"2014-08-11 00:00:00",534,1208353174603,,22333378,85714286,"2014-08-11 00:00:00"
"2014-08-18 00:00:00",496,37643005952384,,38797648,428571425,"2014-08-18 00:00:00"
"2014-08-25 00:00:00",505,562726686508,,20741579,42857143,"2014-08-25 00:00:00"
"2014-09-01 00:00:00",482,59087515956264,,19057334,42857143,"2014-09-01 00:00:00"
"2014-09-08 00:00:00",477,28514039095705,,18993619,42857143,"2014-09-08 00:00:00"
"2014-09-15 00:00:00",438,406029265873,,26223709,42857143,"2014-09-15 00:00:00"
"2014-09-22 00:00:00",407,5869745150681,,26037876,14285714,"2014-09-22 00:00:00"
"2014-09-29 00:00:00",365,8072693405678,,33736307,14285714,"2014-09-29 00:00:00"
"2014-10-06 00:00:00",349,43835863095234,,54163479,571428575,"2014-10-06 00:00:00"
"2014-10-13 00:00:00",388,8902177769481,,23640278,285714287,"2014-10-13 00:00:00"
"2014-10-20 00:00:00",369,76760714285723,,16072033,"2014-10-20 00:00:00"
"2014-10-27 00:00:00",342,5581730378694,,15366404,42857143,"2014-10-27 00:00:00"
"2014-11-03 00:00:00",340,17350446428566,,15524938,42857143,"2014-11-03 00:00:00"
"2014-11-10 00:00:00",389,6892137896826,,31861805,42857143,"2014-11-10 00:00:00"
"2014-11-17 00:00:00",370,710816468254,,24855827,285714287,"2014-11-17 00:00:00"
"2014-11-24 00:00:00",375,2301182775556,,19885734,85714286,"2014-11-24 00:00:00"
"2014-12-01 00:00:00",376,45435912698423,,11592721,"2014-12-01 00:00:00"
"2014-12-08 00:00:00",352,9657373052783,,18825172,285714287,"2014-12-08 00:00:00"
"2014-12-15 00:00:00",325,99322307256233,,26498227,714285713,"2014-12-15 00:00:00"
"2014-12-22 00:00:00",323,99297271825395,,15498940,714285715,"2014-12-22 00:00:00"
"2014-12-29 00:00:00",307,2201572420634,,17510917,14285714,"2014-12-29 00:00:00"
"2015-01-05 00:00:00",280,32512222143004,,25652600,"2015-01-05 00:00:00"
"2015-01-12 00:00:00",218,79529910714288,,52454620,85714286,"2015-01-12 00:00:00"
"2015-01-19 00:00:00",226,4742673611111,,26602691,285714287,"2015-01-19 00:00:00"
"2015-01-26 00:00:00",243,93086673742928,,43908495,28571428,"2015-01-26 00:00:00"
"2015-02-02 00:00:00",226,33157419187788,,27541188,85714286,"2015-02-02 00:00:00"
"2015-02-09 00:00:00",229,72016541189643,,29677321,42857143,"2015-02-09 00:00:00"
"2015-02-16 00:00:00",240,0444050699666,,25122766,85714286,"2015-02-16 00:00:00"
"2015-02-23 00:00:00",243,2984222432438,,18616591,57142857,"2015-02-23 00:00:00"
"2015-03-02 00:00:00",272,7780498557944,,34768286,"2015-03-02 00:00:00"
"2015-03-09 00:00:00",289,0310329404794,,37515386,571428575,"2015-03-09 00:00:00"
"2015-03-16 00:00:00",270,8015125718986,,28962467,57142857,"2015-03-16 00:00:00"
"2015-03-23 00:00:00",252,08226258508037,,25731198,14285714,"2015-03-23 00:00:00"
"2015-03-30 00:00:00",249,52124818867944,,21191920,14285714,"2015-03-30 00:00:00"
"2015-04-06 00:00:00",245,0581001984126,,21978147,714285713,"2015-04-06 00:00:00"
"2015-04-13 00:00:00",224,8506537496964,,22255105,"2015-04-13 00:00:00"
"2015-04-20 00:00:00",228,75396299974665,,20478822,57142857,"2015-04-20 00:00:00"
"2015-04-27 00:00:00",230,53294661121708,,23694928,42857143,"2015-04-27 00:00:00"
"2015-05-04 00:00:00",238,0718284665459,,23826554,"2015-05-04 00:00:00"
"2015-05-11 00:00:00",238,9216499484956,,18694003,85714286,"2015-05-11 00:00:00"
"2015-05-18 00:00:00",236,40544827484263,,16402374,142857144,"2015-05-18 00:00:00"
"2015-05-25 00:00:00",236,35387743326012,,14883119,714285715,"2015-05-25 00:00:00"
"2015-06-01 00:00:00",225,39343329420964,,17513916,714285713,"2015-06-01 00:00:00"
"2015-06-08 00:00:00",229,74646777950312,,17426046,42857143,"2015-06-08 00:00:00"
"2015-06-15 00:00:00",244,60742314791767,,27328033,285714287,"2015-06-15 00:00:00"
"2015-06-22 00:00:00",244,7740768849207,,16199687,"2015-06-22 00:00:00"
"2015-06-29 00:00:00",258,3822509920635,,26441731,42857143,"2015-06-29 00:00:00"
"2015-07-06 00:00:00",279,34054910714286,,51028733,571428575,"2015-07-06 00:00:00"
"2015-07-13 00:00:00",283,82485619918697,,35987125,571428575,"2015-07-13 00:00:00"
"2015-07-20 00:00:00",281,3295730029382,,22376299,285714287,"2015-07-20 00:00:00"
"2015-07-27 00:00:00",287,4189008714257,,23085008,14285714,"2015-07-27 00:00:00"
"2015-08-03 00:00:00",277,9906172369297,,29079715,14285714,"2015-08-03 00:00:00"
"2015-08-10 00:00:00",264,7634615392649,,24662023,285714287,"2015-08-10 00:00:00"
"2015-08-17 00:00:00",238,94479499130742,,33281630,85714286,"2015-08-17 00:00:00"
"2015-08-24 00:00:00",224,95059270707756,,34604637,28571428,"2015-08-24 00:00:00"
"2015-08-31 00:00:00",230,72651488095238,,19950075,714285713,"2015-08-31 00:00:00"
"2015-09-07 00:00:00",239,16769510859595,,20310563,57142857,"2015-09-07 00:00:00"
"2015-09-14 00:00:00",231,04769792143867,,17800108,42857143,"2015-09-14 00:00:00"
"2015-09-21 00:00:00",232,1367396952444,,18582128,42857143,"2015-09-21 00:00:00"
"2015-09-28 00:00:00",237,53902136027497,,18650245,714285713,"2015-09-28 00:00:00"
"2015-10-05 00:00:00",243,23860001311712,,18745383,14285714,"2015-10-05 00:00:00"
"2015-10-12 00:00:00",256,06923512865626,,27178557,85714286,"2015-10-12 00:00:00"
"2015-10-19 00:00:00",273,0036939606821,,28764778,14285714,"2015-10-19 00:00:00"
"2015-10-26 00:00:00",307,1556118770707,,50192763,"2015-10-26 00:00:00"
"2015-11-02 00:00:00",387,1312360186028,,136975165,2857143,"2015-11-02 00:00:00"
"2015-11-09 00:00:00",340,27723695362874,,67859472,14285715,"2015-11-09 00:00:00"
"2015-11-16 00:00:00",327,2683251765658,,41901782,14285714,"2015-11-16 00:00:00"
"2015-11-23 00:00:00",340,26671987913363,,44807572,428571425,"2015-11-23 00:00:00"
"2015-11-30 00:00:00",370,34777926587293,,56449466,14285714,"2015-11-30 00:00:00"
"2015-12-07 00:00:00",417,443070436508,,78358953,71428572,"2015-12-07 00:00:00"
"2015-12-14 00:00:00",455,19100768283795,,74016764,85714285,"2015-12-14 00:00:00"
"2015-12-21 00:00:00",439,34024091933526,,64143049,"2015-12-21 00:00:00"
"2015-12-28 00:00:00",428,86587400793644,,41517849,428571425,"2015-12-28 00:00:00"
"2016-01-04 00:00:00",441,6293263232122,,44562250,85714286,"2016-01-04 00:00:00"
"2016-01-11 00:00:00",416,4552582628629,,81713184,85714285,"2016-01-11 00:00:00"
"2016-01-18 00:00:00",393,7769955647422,,63731521,14285714,"2016-01-18 00:00:00"
"2016-01-25 00:00:00",386,06809493079027,,53055696,85714286,"2016-01-25 00:00:00"
"2016-02-01 00:00:00",377,49951091795685,,46057050,428571425,"2016-02-01 00:00:00"
"2016-02-08 00:00:00",383,45275173090795,,62215762,85714286,"2016-02-08 00:00:00"
"2016-02-15 00:00:00",419,3173859126984,,71076825,14285715,"2016-02-15 00:00:00"
"2016-02-22 00:00:00",428,191407974877,,72541224,28571428,"2016-02-22 00:00:00"
"2016-02-29 00:00:00",422,82383698827186,,86806035,42857143,"2016-02-29 00:00:00"
"2016-03-07 00:00:00",414,72492361111125,,79227783,85714285,"2016-03-07 00:00:00"
"2016-03-14 00:00:00",415,0507132307735,,76410370,28571428,"2016-03-14 00:00:00"
"2016-03-21 00:00:00",417,21379394665104,,55230768,85714286,"2016-03-21 00:00:00"
"2016-03-28 00:00:00",419,38903893675763,,57772710,571428575,"2016-03-28 00:00:00"
"2016-04-04 00:00:00",421,99530417834376,,53345298,571428575,"2016-04-04 00:00:00"
"2016-04-11 00:00:00",426,0818909944224,,53011610,14285714,"2016-04-11 00:00:00"
"2016-04-18 00:00:00",440,8113556547618,,55538508,14285714,"2016-04-18 00:00:00"
"2016-04-25 00:00:00",454,56127095820835,,68907451,14285715,"2016-04-25 00:00:00"
"2016-05-02 00:00:00",451,13934573412706,,55889528,428571425,"2016-05-02 00:00:00"
"2016-05-09 00:00:00",455,2393229166667,,49385795,71428572,"2016-05-09 00:00:00"
"2016-05-16 00:00:00",448,9987758920373,,64761450,85714286,"2016-05-16 00:00:00"
"2016-05-23 00:00:00",469,49196230158725,,94612457,28571428,"2016-05-23 00:00:00"
"2016-05-30 00:00:00",549,5283397817462,,99680054,57142857,"2016-05-30 00:00:00"
"2016-06-06 00:00:00",588,4334662698412,,85748015,71428572,"2016-06-06 00:00:00"
"2016-06-13 00:00:00",723,5305644841267,,227543108,57142857,"2016-06-13 00:00:00"
"2016-06-20 00:00:00",665,2102574404762,,207046979,42857143,"2016-06-20 00:00:00"
"2016-06-27 00:00:00",660,5230768849204,,126947543,28571428,"2016-06-27 00:00:00"
"2016-07-04 00:00:00",659,3125987103175,,148787815,57142857,"2016-07-04 00:00:00"
"2016-07-11 00:00:00",660,8534944589626,,90972883,28571428,"2016-07-11 00:00:00"
"2016-07-18 00:00:00",664,585265376984,,81356430,71428572,"2016-07-18 00:00:00"
"2016-07-25 00:00:00",652,3654326784326,,105766689,42857143,"2016-07-25 00:00:00"
"2016-08-01 00:00:00",584,1303298265445,,148447698,7142857,"2016-08-01 00:00:00"
"2016-08-08 00:00:00",588,1233977446163,,71686046,71428572,"2016-08-08 00:00:00"
"2016-08-15 00:00:00",575,8445176030779,,52231490,14285714,"2016-08-15 00:00:00"
"2016-08-22 00:00:00",578,921440621576,,67445688,42857143,"2016-08-22 00:00:00"
"2016-08-29 00:00:00",579,4467475198413,,94967862,"2016-08-29 00:00:00"
"2016-09-05 00:00:00",616,2843539488968,,70679768,85714285,"2016-09-05 00:00:00"
"2016-09-12 00:00:00",608,30903125,,61113594,"2016-09-12 00:00:00"
"2016-09-19 00:00:00",602,674140873016,,56317470,28571428,"2016-09-19 00:00:00"
"2016-09-26 00:00:00",607,5506269841271,,49907040,28571428,"2016-09-26 00:00:00"
"2016-10-03 00:00:00",613,9812802579369,,50674978,"2016-10-03 00:00:00"
"2016-10-10 00:00:00",635,3826344107282,,64086337,428571425,"2016-10-10 00:00:00"
"2016-10-17 00:00:00",639,615996031746,,60450636,"2016-10-17 00:00:00"
"2016-10-24 00:00:00",681,035387343322,,88434270,57142857,"2016-10-24 00:00:00"
"2016-10-31 00:00:00",712,8312566513041,,100601554,71428572,"2016-10-31 00:00:00"
"2016-11-07 00:00:00",711,0295865523367,,75502840,42857143,"2016-11-07 00:00:00"
"2016-11-14 00:00:00",732,4164979591371,,95241033,28571428,"2016-11-14 00:00:00"
"2016-11-21 00:00:00",739,6563788568067,,82282174,42857143,"2016-11-21 00:00:00"
"2016-11-28 00:00:00",754,8823184592945,,76015766,42857143,"2016-11-28 00:00:00"
"2016-12-05 00:00:00",767,982503968254,,81725366,57142857,"2016-12-05 00:00:00"
"2016-12-12 00:00:00",783,2237122297241,,73921922,"2016-12-12 00:00:00"
"2016-12-19 00:00:00",850,062234126984,,147172147,14285713,"2016-12-19 00:00:00"
"2016-12-26 00:00:00",949,192925099206,,158309417,"2016-12-26 00:00:00"
"2017-01-02 00:00:00",992,5157151145671,,288134027,5714286,"2017-01-02 00:00:00"
"2017-01-09 00:00:00",840,9165801048059,,165208579,2857143,"2017-01-09 00:00:00"
"2017-01-16 00:00:00",889,6614146825397,,109085744,57142857,"2017-01-16 00:00:00"
"2017-01-23 00:00:00",915,156862234987,,99720833,"2017-01-23 00:00:00"
"2017-01-30 00:00:00",989,840017981589,,137081729,42857143,"2017-01-30 00:00:00"
"2017-02-06 00:00:00",1023,5651894841275,,176280816,42857143,"2017-02-06 00:00:00"
"2017-02-13 00:00:00",1023,9313358620544,,105134785,42857143,"2017-02-13 00:00:00"
"2017-02-20 00:00:00",1126,46904265873,,165618946,57142857,"2017-02-20 00:00:00"
"2017-02-27 00:00:00",1224,2586555811354,,213150943,7142857,"2017-02-27 00:00:00"
"2017-03-06 00:00:00",1206,5681051587303,,286214257,85714287,"2017-03-06 00:00:00"
"2017-03-13 00:00:00",1164,5177832341267,,457955590,85714287,"2017-03-13 00:00:00"
"2017-03-20 00:00:00",1023,9667490252804,,356391668,5714286,"2017-03-20 00:00:00"
"2017-03-27 00:00:00",1047,724516369048,,344240083,5714286,"2017-03-27 00:00:00"
"2017-04-03 00:00:00",1155,394677579365,,407695531,4285714,"2017-04-03 00:00:00"
"2017-04-10 00:00:00",1185,229117063492,,247016970,2857143,"2017-04-10 00:00:00"
"2017-04-17 00:00:00",1212,9352033730158,,261902971,14285713,"2017-04-17 00:00:00"
"2017-04-24 00:00:00",1288,6260962301583,,350817816,28571427,"2017-04-24 00:00:00"
"2017-05-01 00:00:00",1507,4892212301586,,852769744,4285715,"2017-05-01 00:00:00"
"2017-05-08 00:00:00",1765,9149206349207,,910677316,8571428,"2017-05-08 00:00:00"
"2017-05-15 00:00:00",1881,0308033813121,,921891046,4285715,"2017-05-15 00:00:00"
"2017-05-22 00:00:00",2289,5645736237752,,1767029034,142857,"2017-05-22 00:00:00"
"2017-05-29 00:00:00",2357,6686904761905,,1382550231,7142856,"2017-05-29 00:00:00"
"2017-06-05 00:00:00",2798,3306923497043,,1592262842,5714285,"2017-06-05 00:00:00"
"2017-06-12 00:00:00",2610,7498561507928,,1744265705,857143,"2017-06-12 00:00:00"
"2017-06-19 00:00:00",2673,083533574439,,1318458716,4285715,"2017-06-19 00:00:00"
"2017-06-26 00:00:00",2504,439416905882,,1119488090,142857,"2017-06-26 00:00:00"
"2017-07-03 00:00:00",2565,2283152299847,,846362809,8571428,"2017-07-03 00:00:00"
"2017-07-10 00:00:00",2274,0595049197277,,1003056636,8571428,"2017-07-10 00:00:00"
"2017-07-17 00:00:00",2483,466428571428,,1422654975,142857,"2017-07-17 00:00:00"
"2017-07-24 00:00:00",2668,7519004484916,,998793862,2857143,"2017-07-24 00:00:00"
"2017-07-31 00:00:00",2892,648630952382,,1132148054,7142856,"2017-07-31 00:00:00"
"2017-08-07 00:00:00",3537,995699404762,,1815358472,857143,"2017-08-07 00:00:00"
"2017-08-14 00:00:00",4206,570417427133,,2687793090,571429,"2017-08-14 00:00:00"
"2017-08-21 00:00:00",4203,124429771618,,2255272531,"2017-08-21 00:00:00"
"2017-08-28 00:00:00",4575,351977383715,,2181684129,571429,"2017-08-28 00:00:00"
"2017-09-04 00:00:00",4351,997739977106,,2231093553,"2017-09-04 00:00:00"
"2017-09-11 00:00:00",3788,970674603174,,2249472843,571429,"2017-09-11 00:00:00"
"2017-09-18 00:00:00",3812,49769345238,,1327911033,"2017-09-18 00:00:00"
"2017-09-25 00:00:00",4101,819995039683,,1328320299,857143,"2017-09-25 00:00:00"
"2017-10-02 00:00:00",4357,590009920636,,1164374132,7142856,"2017-10-02 00:00:00"
"2017-10-09 00:00:00",5200,978938492064,,2083347627,7142856,"2017-10-09 00:00:00"
"2017-10-16 00:00:00",5747,4709126984135,,2072409934,2857144,"2017-10-16 00:00:00"
"2017-10-23 00:00:00",5785,368090277779,,2049953285,5714285,"2017-10-23 00:00:00"
"2017-10-30 00:00:00",6845,563229166667,,2861069872,571429,"2017-10-30 00:00:00"
"2017-11-06 00:00:00",6955,019191468251,,4274431073,428571,"2017-11-06 00:00:00"
"2017-11-13 00:00:00",7271,703440472733,,4674930256,142858,"2017-11-13 00:00:00"
"2017-11-20 00:00:00",8343,146671939174,,4201140994,142857,"2017-11-20 00:00:00"
"2017-11-27 00:00:00",10452,759091985372,,7183894969,571428,"2017-11-27 00:00:00"
"2017-12-04 00:00:00",14011,150466822914,,12698617749,857143,"2017-12-04 00:00:00"
"2017-12-11 00:00:00",17547,178174603174,,13506800948,714285,"2017-12-11 00:00:00"
"2017-12-18 00:00:00",16184,585692688821,,16768750221,285715,"2017-12-18 00:00:00"
"2017-12-25 00:00:00",14558,102827380953,,12553603170,142857,"2017-12-25 00:00:00"
"2018-01-01 00:00:00",15473,297172619048,,17618122365,857143,"2018-01-01 00:00:00"
"2018-01-08 00:00:00",14407,472966269843,,15375303457,857143,"2018-01-08 00:00:00"
"2018-01-15 00:00:00",12107,574225462038,,14006262509,428572,"2018-01-15 00:00:00"
"2018-01-22 00:00:00",11233,210515873014,,9330438346,142857,"2018-01-22 00:00:00"
"2018-01-29 00:00:00",9752,157261904762,,8649458425,571428,"2018-01-29 00:00:00"
"2018-02-05 00:00:00",7994,562659612776,,9199917497,285715,"2018-02-05 00:00:00"
"2018-02-12 00:00:00",9695,348645833337,,7506940693,285714,"2018-02-12 00:00:00"
"2018-02-19 00:00:00",10547,69620628875,,8099208434,"2018-02-19 00:00:00"
"2018-02-26 00:00:00",10809,652750756188,,6978974413,285714,"2018-02-26 00:00:00"
"2018-03-05 00:00:00",10039,029340102332,,7048563105,285714,"2018-03-05 00:00:00"
"2018-03-12 00:00:00",8550,658303571425,,5918645190,714286,"2018-03-12 00:00:00"
"2018-03-19 00:00:00",8706,65942781632,,5998467031,428572,"2018-03-19 00:00:00"
"2018-03-26 00:00:00",7514,821624710324,,5446484867,857142,"2018-03-26 00:00:00"
"2018-04-02 00:00:00",6983,816973761454,,4624189097,142858,"2018-04-02 00:00:00"
"2018-04-09 00:00:00",7439,014930555554,,5742518099,"2018-04-09 00:00:00"
"2018-04-16 00:00:00",8363,865376984128,,6806895206,285714,"2018-04-16 00:00:00"
"2018-04-23 00:00:00",9169,0354372684,,8750026326,857143,"2018-04-23 00:00:00"
"2018-04-30 00:00:00",9434,101457192633,,8178810693,285714,"2018-04-30 00:00:00"
"2018-05-07 00:00:00",8991,442017943367,,7137925711,142858,"2018-05-07 00:00:00"
"2018-05-14 00:00:00",8380,687744723147,,6100252225,428572,"2018-05-14 00:00:00"
"2018-05-21 00:00:00",7780,99962517073,,5209647704,857142,"2018-05-21 00:00:00"
"2018-05-28 00:00:00",7480,040151220249,,5028789953,857142,"2018-05-28 00:00:00"
"2018-06-04 00:00:00",7548,522458846926,,4598240413,"2018-06-04 00:00:00"
"2018-06-11 00:00:00",6604,512964939023,,4481002647,285714,"2018-06-11 00:00:00"
"2018-06-18 00:00:00",6474,261696428574,,3958425612,571429,"2018-06-18 00:00:00"
"2018-06-25 00:00:00",6186,052889666165,,4103402131,285714,"2018-06-25 00:00:00"
"2018-07-02 00:00:00",6632,016290635328,,4436941509,571428,"2018-07-02 00:00:00"
"2018-07-09 00:00:00",6401,043364619866,,3598362052,857143,"2018-07-09 00:00:00"
"2018-07-16 00:00:00",7207,514899595384,,4858240928,"2018-07-16 00:00:00"
"2018-07-23 00:00:00",8082,725491890777,,5292697289,857142,"2018-07-23 00:00:00"
"2018-07-30 00:00:00",7576,885309980417,,4381011328,428572,"2018-07-30 00:00:00"
"2018-08-06 00:00:00",6562,18614423308,,4033249629,"2018-08-06 00:00:00"
"2018-08-13 00:00:00",6396,501603502402,,4267153713,"2018-08-13 00:00:00"
"2018-08-20 00:00:00",6576,451861722969,,3447300366,857143,"2018-08-20 00:00:00"
"2018-08-27 00:00:00",7007,268061437121,,3913169397,142857,"2018-08-27 00:00:00"
"2018-09-03 00:00:00",6802,845893375056,,3955797417,714286,"2018-09-03 00:00:00"
"2018-09-10 00:00:00",6450,390132186048,,3539736346,142857,"2018-09-10 00:00:00"
"2018-09-17 00:00:00",6530,440135953211,,4239434952,571429,"2018-09-17 00:00:00"
"2018-09-24 00:00:00",6585,282215064572,,4107179616,571429,"2018-09-24 00:00:00"
"2018-10-01 00:00:00",6602,966443010695,,3440710366,142857,"2018-10-01 00:00:00"
"2018-10-08 00:00:00",6641,069742748124,,3321847373,6666665,"2018-10-08 00:00:00",6641,069742748124,,3321847373,6666665
